,CHSI_County_Name,CHSI_State_Name,Population_Size,Obesity,No_Exercise,Few_Fruit_Veg,Poverty,No_HS_Diploma,Major_Depression,Diabetes,Non-White,Uninsured,High_Blood_Pres
2331,Dorchester,South Carolina,112858,27.0,25.3,80.2,11.2,11.5,5.8,7.1,28.599999999999994,11.4,26.5
2334,Florence,South Carolina,131097,27.4,30.0,80.4,16.3,17.6,5.8,9.7,42.3,15.3,29.8
2335,Georgetown,South Carolina,60983,24.9,20.8,77.5,14.7,17.1,6.0,6.8,35.8,15.6,32.7
2336,Greenville,South Carolina,407383,21.8,21.5,75.5,12.0,13.7,5.8,7.3,21.5,11.3,25.7
2337,Greenwood,South Carolina,67979,28.4,25.8,74.7,13.9,17.6,5.8,9.2,33.900000000000006,14.0,29.1
2339,Horry,South Carolina,226992,25.1,22.3,75.5,13.1,13.3,6.1,7.7,17.299999999999997,14.2,28.6
2341,Kershaw,South Carolina,56486,29.3,29.9,82.5,12.0,16.5,5.9,10.6,27.299999999999997,12.9,34.4
2342,Lancaster,South Carolina,63113,28.5,30.0,73.0,13.7,20.4,5.9,8.4,28.0,13.6,27.9
2343,Laurens,South Carolina,70293,30.8,30.1,80.2,14.8,21.6,5.9,9.8,27.099999999999994,14.6,35.3
2345,Lexington,South Carolina,235272,23.1,20.7,75.5,10.5,11.3,5.8,6.7,16.700000000000003,11.4,26.2
2347,Marion,South Carolina,34904,34.9,31.7,77.2,20.5,20.6,5.8,11.5,57.0,22.6,44.6
2348,Marlboro,South Carolina,28021,35.4,43.3,80.4,20.2,25.9,5.8,10.9,56.2,19.2,36.8
2349,Newberry,South Carolina,37250,25.4,34.0,79.0,14.6,20.7,5.9,11.4,32.900000000000006,14.6,36.0
2350,Oconee,South Carolina,69577,22.4,22.9,74.1,11.7,18.4,6.1,9.1,9.400000000000006,12.0,30.7
2351,Orangeburg,South Carolina,92167,35.2,30.0,79.5,19.8,17.7,5.8,9.9,64.5,17.7,35.7
2352,Pickens,South Carolina,113575,20.1,26.4,77.1,11.5,16.3,6.0,7.8,9.200000000000003,11.7,25.0
2353,Richland,South Carolina,340078,22.2,20.1,73.6,13.9,9.2,5.8,7.9,50.3,12.5,25.5
2355,Spartanburg,South Carolina,266809,25.1,27.9,76.8,12.9,18.0,5.9,8.2,23.799999999999997,12.9,28.3
2356,Sumter,South Carolina,105517,27.5,27.6,75.7,16.3,16.0,5.6,9.7,50.0,15.7,26.9
2357,Union,South Carolina,28539,31.9,32.4,82.3,14.3,23.1,5.9,12.5,32.400000000000006,13.0,42.5
2359,York,South Carolina,190097,22.2,23.0,75.9,11.3,14.9,5.8,7.6,22.099999999999994,11.3,27.1
2360,Aurora,South Dakota,2901,24.3,32.1,82.7,11.7,13.7,5.5,7.0,3.299999999999997,17.4,34.1
2361,Beadle,South Dakota,15896,25.1,25.2,81.7,11.9,11.8,5.7,7.7,3.200000000000003,9.8,27.8
2362,Bennett,South Dakota,3585,22.7,22.4,80.3,27.4,15.8,4.9,5.1,59.5,24.1,33.4
2363,Bon Homme,South Dakota,7087,22.3,27.9,73.8,13.0,14.8,5.9,6.0,5.0,9.7,31.4
2364,Brookings,South Dakota,28121,21.2,19.5,82.3,12.5,5.3,5.8,3.9,4.299999999999997,7.5,17.3
2365,Brown,South Dakota,34706,24.9,21.9,82.3,10.1,9.5,5.7,6.7,4.900000000000006,9.1,23.7
2366,Brule,South Dakota,5187,26.1,29.7,78.9,11.5,12.1,5.4,10.2,11.099999999999994,14.9,29.2
2368,Butte,South Dakota,9326,25.4,28.1,78.1,13.8,13.3,5.5,8.0,3.5,17.9,27.5
2370,Charles Mix,South Dakota,9194,28.7,25.1,80.5,21.3,15.6,5.2,10.1,33.5,19.1,27.5
2372,Clay,South Dakota,12995,22.8,16.3,78.3,17.7,5.4,5.8,3.9,6.900000000000006,10.6,19.9
2373,Codington,South Dakota,26010,23.0,23.8,82.1,10.4,9.8,5.6,5.0,3.5999999999999943,7.5,21.7
2374,Corson,South Dakota,4366,38.3,34.2,82.4,27.5,12.9,4.8,13.8,66.8,30.5,23.8
2375,Custer,South Dakota,7904,18.7,24.0,76.5,9.9,7.8,5.8,6.7,5.599999999999994,12.2,30.9
2376,Davison,South Dakota,18777,20.2,25.5,82.1,10.8,10.5,5.6,6.9,3.799999999999997,8.0,21.4
2377,Day,South Dakota,5757,24.0,27.4,73.1,13.1,13.9,5.7,4.9,9.700000000000003,13.8,31.2
2378,Deuel,South Dakota,4296,21.2,22.4,78.6,9.5,12.6,5.7,7.7,1.2000000000000028,11.1,22.6
2379,Dewey,South Dakota,6161,31.4,25.9,79.4,25.1,11.6,4.7,12.1,75.2,27.6,25.7
2380,Douglas,South Dakota,3309,18.7,32.9,81.7,11.5,21.5,5.7,6.2,1.5,13.8,23.3
2381,Edmunds,South Dakota,4112,30.4,32.5,86.0,10.5,18.4,5.6,9.0,0.7999999999999972,13.0,38.4
2382,Fall River,South Dakota,7355,25.0,22.8,77.9,14.1,12.5,5.9,10.9,9.0,14.9,34.4
2384,Grant,South Dakota,7384,25.0,28.6,75.0,9.7,14.3,5.7,7.0,1.0,6.7,31.4
2385,Gregory,South Dakota,4290,26.3,31.7,81.6,16.5,16.1,5.9,8.5,7.200000000000003,21.7,31.5
2386,Haakon,South Dakota,1912,20.3,30.9,82.6,11.7,9.9,5.9,11.3,3.200000000000003,19.1,31.9
2387,Hamlin,South Dakota,5707,23.4,24.5,77.7,10.6,12.9,5.4,5.1,1.2000000000000028,11.8,23.8
2388,Hand,South Dakota,3307,27.5,34.5,76.8,9.4,14.5,5.9,8.9,0.29999999999999716,13.4,31.0
2391,Hughes,South Dakota,16875,23.9,19.7,80.3,9.9,7.0,5.5,6.8,13.200000000000003,10.5,27.7
2392,Hutchinson,South Dakota,7581,21.9,28.2,73.9,11.6,19.9,5.7,5.7,0.9000000000000057,10.7,25.0
2395,Jerauld,South Dakota,2136,26.4,32.7,74.0,12.8,15.2,6.0,6.2,0.9000000000000057,12.6,29.8
2397,Kingsbury,South Dakota,5532,30.3,37.5,82.2,9.4,12.5,5.8,7.4,1.4000000000000057,10.5,34.4
2398,Lake,South Dakota,11039,23.5,25.6,83.7,10.5,9.2,5.8,5.6,2.299999999999997,6.8,25.1
2399,Lawrence,South Dakota,22395,14.5,17.0,78.1,11.9,8.3,5.8,6.2,4.099999999999994,11.4,23.4
2400,Lincoln,South Dakota,33381,18.9,19.8,83.9,4.4,6.7,5.5,4.3,3.200000000000003,5.6,18.7
2401,Lyman,South Dakota,3919,29.3,31.1,74.0,18.6,11.4,5.1,7.2,38.9,19.3,17.5
2402,McCook,South Dakota,5930,22.9,23.1,81.0,9.7,11.2,5.4,6.2,0.7999999999999972,10.1,24.2
2404,Marshall,South Dakota,4418,31.1,33.2,80.0,11.2,16.8,5.7,7.4,8.099999999999994,12.6,32.4
2405,Meade,South Dakota,24623,21.5,20.5,83.2,10.1,7.9,5.4,5.0,6.900000000000006,13.3,26.3
2408,Minnehaha,South Dakota,160087,21.7,20.0,82.1,9.7,7.6,5.5,5.3,6.599999999999994,7.6,22.6
2409,Moody,South Dakota,6637,25.8,21.2,77.5,9.3,10.0,5.6,8.8,15.200000000000003,11.1,25.7
2410,Pennington,South Dakota,93580,19.0,20.2,77.8,13.1,7.9,5.5,5.4,12.700000000000003,12.1,23.8
2411,Perkins,South Dakota,3023,21.3,31.8,78.0,13.8,14.3,5.8,7.4,2.5,21.3,28.2
2412,Potter,South Dakota,2351,22.2,31.8,80.1,10.4,14.2,5.9,9.6,1.5,13.4,28.2
2413,Roberts,South Dakota,10044,26.9,31.1,80.1,18.0,15.3,5.3,9.0,34.3,19.0,30.7
2415,Shannon,South Dakota,13657,29.7,21.7,77.3,35.6,13.3,4.3,9.8,93.3,29.3,21.1
2416,Spink,South Dakota,6899,27.8,26.1,78.5,11.9,12.7,5.7,8.6,2.0999999999999943,12.5,31.8
2417,Stanley,South Dakota,2829,25.3,26.0,84.9,8.5,8.3,5.6,8.7,5.700000000000003,12.9,31.1
2419,Todd,South Dakota,9882,36.4,29.8,75.2,33.7,11.8,4.3,13.7,85.0,30.9,26.4
2420,Tripp,South Dakota,6065,29.4,30.7,79.7,16.8,13.4,5.6,7.1,12.299999999999997,17.5,23.4
2421,Turner,South Dakota,8520,19.6,25.0,81.8,8.3,11.7,5.7,5.7,1.2000000000000028,9.1,23.1
2422,Union,South Dakota,13462,23.7,23.1,83.1,6.3,8.6,5.6,5.7,3.4000000000000057,5.7,23.8
2423,Walworth,South Dakota,5494,26.5,26.7,74.7,15.7,15.1,5.6,6.8,15.599999999999994,14.6,23.4
2424,Yankton,South Dakota,21718,23.0,21.3,76.4,11.6,9.4,5.7,7.4,4.200000000000003,8.1,26.2
2426,Anderson,Tennessee,72430,25.3,32.6,71.2,13.1,14.9,6.5,12.4,6.599999999999994,10.2,34.7
2430,Blount,Tennessee,115535,28.2,28.5,63.3,10.3,15.1,6.5,8.7,5.099999999999994,8.9,31.0
2431,Bradley,Tennessee,92092,28.9,31.6,77.2,12.5,18.0,6.4,10.3,6.400000000000006,11.6,30.9
2435,Carter,Tennessee,58865,29.0,40.9,65.7,16.6,22.0,6.7,12.1,2.799999999999997,12.6,32.0
2441,Coffee,Tennessee,50869,21.4,33.9,74.4,13.2,17.9,6.3,9.5,5.900000000000006,12.6,36.7
2443,Cumberland,Tennessee,51346,28.7,28.5,71.8,14.1,20.1,6.7,7.5,1.5999999999999943,12.5,34.4
2444,Davidson,Tennessee,575261,23.4,27.9,69.6,13.5,12.4,6.3,7.5,32.2,11.8,27.0
2448,Dyer,Tennessee,37829,29.4,33.1,76.5,15.3,22.5,6.3,9.9,15.400000000000006,13.1,38.9
2451,Franklin,Tennessee,41003,24.6,35.8,78.4,12.5,17.6,6.5,5.1,7.099999999999994,11.7,37.1
2452,Gibson,Tennessee,48148,28.6,38.2,77.4,13.7,20.2,6.4,7.3,20.700000000000003,11.9,36.6
2455,Greene,Tennessee,65318,29.3,43.2,71.1,14.1,21.4,6.5,10.6,3.200000000000003,12.0,33.2
2457,Hamblen,Tennessee,59898,25.9,41.6,71.4,13.9,21.2,6.4,13.3,6.299999999999997,12.6,32.3
2458,Hamilton,Tennessee,310935,25.2,27.3,67.4,13.3,13.1,6.4,8.6,23.599999999999994,11.4,27.0
2462,Hawkins,Tennessee,56196,18.3,42.1,70.3,14.1,21.0,6.5,10.1,2.5999999999999943,11.2,27.0
2472,Knox,Tennessee,404972,22.4,25.6,69.3,12.7,11.7,6.4,9.0,11.799999999999997,9.5,25.7
2475,Lawrence,Tennessee,41101,32.7,37.3,71.4,14.4,23.0,6.2,13.3,2.799999999999997,12.2,34.9
2477,Lincoln,Tennessee,32392,31.7,39.4,75.6,13.2,21.0,6.5,8.4,8.900000000000006,11.4,34.0
2478,Loudon,Tennessee,43387,25.6,27.5,72.8,10.4,17.5,6.6,13.0,2.799999999999997,10.1,26.7
2479,McMinn,Tennessee,51327,24.7,33.6,67.8,13.8,21.2,6.4,10.1,6.5,12.8,38.7
2482,Madison,Tennessee,94916,30.3,30.3,68.6,14.0,13.7,6.2,7.4,36.1,12.5,28.1
2485,Maury,Tennessee,76292,25.8,30.7,68.0,11.6,14.8,6.3,8.0,15.200000000000003,11.1,23.8
2488,Montgomery,Tennessee,147202,20.0,24.7,68.3,12.3,9.6,5.9,6.6,25.599999999999994,11.7,25.2
2491,Obion,Tennessee,32213,27.5,41.9,69.8,12.8,20.2,6.4,4.3,11.099999999999994,12.5,37.2
2496,Putnam,Tennessee,66580,20.1,26.2,69.9,14.2,17.6,6.4,6.6,4.099999999999994,12.3,27.2
2498,Roane,Tennessee,52889,25.5,34.9,75.7,13.2,18.0,6.6,10.1,4.799999999999997,10.3,36.4
2499,Robertson,Tennessee,60379,28.1,32.8,65.4,9.7,16.7,6.2,7.8,9.700000000000003,10.1,22.6
2500,Rutherford,Tennessee,218292,25.1,26.6,68.4,9.2,11.4,6.2,7.3,15.400000000000006,8.8,26.9
2503,Sevier,Tennessee,79282,30.5,30.9,71.1,12.4,17.9,6.5,11.7,2.5,13.5,27.3
2504,Shelby,Tennessee,909035,27.8,32.0,72.1,16.6,12.1,6.0,7.7,54.4,15.0,28.6
2507,Sullivan,Tennessee,152716,25.0,33.7,65.0,12.8,17.4,6.6,11.9,3.5,10.7,36.4
2508,Sumner,Tennessee,145009,21.8,28.9,69.1,9.5,13.6,6.3,9.1,8.700000000000003,9.6,24.6
2509,Tipton,Tennessee,55998,30.6,40.5,78.0,11.5,16.4,6.2,9.4,20.900000000000006,11.5,32.5
2515,Washington,Tennessee,112507,21.3,34.5,74.1,13.6,15.7,6.5,8.1,6.200000000000003,10.8,27.8
2519,Williamson,Tennessee,153595,15.2,17.8,67.2,5.1,6.5,6.2,5.6,7.900000000000006,7.6,20.2
2520,Wilson,Tennessee,100508,24.0,22.6,71.6,7.9,12.7,6.3,7.1,8.599999999999994,8.8,27.5
2534,Bell,Texas,256057,25.3,27.3,76.4,14.8,9.0,4.8,7.9,29.0,15.9,20.0
2535,Bexar,Texas,1518370,30.6,26.1,77.9,17.6,14.2,5.1,9.1,11.799999999999997,18.3,25.5
2540,Brazoria,Texas,278484,32.0,25.2,76.4,11.5,12.9,5.1,3.8,15.700000000000003,13.9,25.3
2541,Brazos,Texas,156305,19.1,20.4,77.1,18.9,9.0,5.3,3.5,17.0,17.0,25.6
2551,Cameron,Texas,378311,32.0,39.2,80.2,29.5,24.6,4.7,10.2,2.5,27.7,23.2
2563,Collin,Texas,659457,20.7,17.1,79.7,5.4,5.3,5.1,3.3,18.700000000000003,9.7,20.5
2577,Dallas,Texas,2305454,22.5,27.8,76.2,16.9,15.6,5.0,6.6,27.099999999999994,17.6,25.1
2581,Denton,Texas,554642,23.3,22.2,80.1,8.3,6.6,5.1,4.6,14.900000000000006,10.3,17.3
2590,Ellis,Texas,133474,23.9,24.4,74.8,10.9,13.7,5.1,6.1,10.799999999999997,12.8,21.8
2591,El Paso,Texas,721598,23.6,24.4,77.4,25.7,19.5,4.8,8.1,6.5,25.6,19.3
2599,Fort Bend,Texas,463650,15.2,19.5,81.1,8.4,9.7,5.1,4.1,37.6,12.4,22.0
2604,Galveston,Texas,277563,28.6,24.9,79.0,13.7,12.3,5.2,9.3,19.299999999999997,14.9,28.4
2612,Gregg,Texas,115649,24.1,27.9,77.0,16.4,13.2,5.2,9.3,23.099999999999994,16.1,28.9
2621,Harris,Texas,3693050,22.6,26.5,74.7,16.2,15.6,5.0,5.9,25.599999999999994,18.3,22.2
2625,Hays,Texas,124432,26.1,19.7,78.8,12.4,8.6,5.3,7.0,7.0,12.0,19.4
2628,Hidalgo,Texas,678275,31.1,33.6,78.0,31.0,26.4,4.6,7.1,2.5999999999999943,28.3,18.7
2643,Jefferson,Texas,247571,30.3,35.7,75.3,18.1,13.8,5.3,11.1,39.6,16.8,35.5
2646,Johnson,Texas,146376,25.7,27.5,78.1,10.9,14.2,5.2,9.1,5.900000000000006,13.0,28.1
2672,Lubbock,Texas,252284,25.5,26.7,75.6,17.6,12.7,5.2,8.4,10.900000000000006,18.3,32.1
2675,McLennan,Texas,224668,26.2,26.0,72.9,18.0,13.9,5.1,7.2,18.299999999999997,17.3,29.2
2690,Montgomery,Texas,378033,24.9,23.1,78.3,10.4,11.7,5.2,7.4,7.200000000000003,11.8,22.3
2698,Nueces,Texas,319704,30.9,28.6,76.8,19.6,15.8,5.1,9.4,7.5,20.7,28.6
2704,Parker,Texas,102801,23.8,26.5,70.8,11.0,12.8,5.3,7.5,4.099999999999994,12.1,18.7
2708,Potter,Texas,119852,17.8,30.6,82.0,20.8,17.7,5.0,8.3,15.400000000000006,19.5,24.0
2711,Randall,Texas,110053,30.7,23.7,79.4,8.5,6.7,5.3,7.8,5.099999999999994,12.9,27.1
2732,Smith,Texas,190594,28.1,33.2,78.0,14.7,12.7,5.2,9.6,21.099999999999994,15.3,27.7
2740,Tarrant,Texas,1620479,22.6,24.9,77.2,12.9,11.7,5.1,6.9,20.200000000000003,14.4,25.2
2741,Taylor,Texas,125039,27.0,22.8,79.5,16.3,11.3,5.1,9.9,11.0,16.8,30.8
2747,Travis,Texas,888185,18.7,19.2,73.1,13.9,9.7,5.3,5.8,16.599999999999994,13.1,16.3
2760,Webb,Texas,224695,23.8,29.9,78.1,27.1,24.2,4.4,6.8,2.0,27.7,14.1
2763,Wichita,Texas,125894,26.7,28.8,84.3,15.6,12.3,5.2,7.7,15.799999999999997,14.3,28.9
2766,Williamson,Texas,333457,22.3,22.3,75.8,6.9,7.0,5.1,5.1,12.200000000000003,9.7,19.1
2776,Box Elder,Utah,46440,26.0,19.3,86.7,8.4,7.0,7.0,4.7,3.200000000000003,11.7,27.6
2777,Cache,Utah,98055,18.4,16.5,77.2,11.4,4.8,7.0,5.0,4.599999999999994,14.1,15.8
2778,Carbon,Utah,19437,22.1,26.3,84.2,13.5,11.6,7.4,6.6,2.5,16.6,29.1
2780,Davis,Utah,268187,19.7,14.8,80.2,7.4,4.4,7.0,4.9,5.400000000000006,9.4,18.0
2781,Duchesne,Utah,15354,24.5,24.9,85.8,14.3,10.6,6.9,5.8,7.099999999999994,18.3,27.4
2782,Emery,Utah,10711,23.6,21.5,81.6,11.6,9.2,7.2,5.2,2.0999999999999943,15.8,21.7
2784,Grand,Utah,8743,17.6,19.9,72.3,13.9,11.8,7.8,7.1,6.599999999999994,19.3,23.9
2785,Iron,Utah,38311,17.8,18.3,79.8,14.5,6.0,7.1,5.8,5.5,17.8,27.9
2788,Millard,Utah,12284,22.9,26.5,84.7,11.7,7.4,7.0,6.0,2.799999999999997,19.4,27.1
2792,Salt Lake,Utah,948172,20.1,17.3,78.6,9.8,7.9,7.2,5.2,8.0,13.6,20.2
2793,San Juan,Utah,14104,19.3,22.1,81.5,22.6,16.2,6.7,5.7,56.8,20.0,23.4
2794,Sanpete,Utah,24044,19.4,18.7,81.2,13.5,8.4,7.0,6.1,3.700000000000003,19.5,22.9
2795,Sevier,Utah,19386,20.4,24.4,86.4,11.8,8.2,7.1,4.1,2.700000000000003,16.6,23.7
2796,Summit,Utah,35001,10.2,12.9,73.9,5.6,4.8,7.6,2.4,2.700000000000003,12.7,14.3
2797,Tooele,Utah,51311,25.2,22.4,81.9,7.7,8.2,6.9,7.6,5.599999999999994,10.8,26.5
2798,Uintah,Utah,26995,24.5,24.7,81.5,12.4,11.8,7.2,7.1,11.0,17.1,20.1
2799,Utah,Utah,443738,18.5,16.1,79.3,11.2,4.5,6.7,4.7,4.200000000000003,12.2,15.7
2800,Wasatch,Utah,18974,18.1,17.0,75.9,6.3,6.3,7.1,3.5,3.299999999999997,11.1,22.9
2801,Washington,Utah,118885,19.3,17.3,75.3,11.4,7.5,7.3,5.4,4.099999999999994,13.7,21.7
2803,Weber,Utah,210749,21.8,20.1,81.3,9.9,8.9,7.2,5.7,5.299999999999997,12.4,20.0
2804,Addison,Vermont,36965,19.7,18.6,68.8,8.7,8.7,6.2,5.8,2.5999999999999943,8.7,24.8
2805,Bennington,Vermont,36999,19.2,21.4,71.4,10.0,10.7,6.4,6.9,2.299999999999997,9.4,25.7
2806,Caledonia,Vermont,30440,21.1,21.8,73.2,11.3,11.8,6.3,6.0,2.200000000000003,11.0,25.4
2807,Chittenden,Vermont,149613,15.8,14.9,66.3,7.6,6.1,6.2,4.2,4.900000000000006,6.8,20.0
2808,Essex,Vermont,6602,22.1,26.0,73.9,12.3,17.6,6.4,7.3,2.9000000000000057,12.0,19.8
2809,Franklin,Vermont,47914,22.6,24.1,76.1,9.5,11.7,6.0,6.3,3.5,8.9,23.4
2810,Grand Isle,Vermont,7703,21.3,18.4,69.2,7.2,11.3,6.4,4.2,2.5,7.8,26.9
2811,Lamoille,Vermont,24495,20.0,18.3,64.1,8.8,8.9,6.3,5.8,2.799999999999997,10.1,21.2
2812,Orange,Vermont,29287,19.9,21.4,69.0,9.2,11.0,6.3,5.5,1.7000000000000028,9.3,23.2
2813,Orleans,Vermont,27640,21.5,24.6,72.4,13.2,15.4,6.3,7.5,2.4000000000000057,13.1,26.2
2814,Rutland,Vermont,63743,21.6,21.4,74.2,10.3,11.0,6.4,6.3,1.7000000000000028,9.0,24.1
2815,Washington,Vermont,59478,19.3,18.5,69.7,8.4,8.1,6.3,6.0,3.0,9.2,22.0
2816,Windham,Vermont,44143,18.6,18.7,66.5,9.7,9.0,6.4,4.8,3.0,9.2,23.6
2817,Windsor,Vermont,58028,18.4,18.7,68.3,8.7,8.7,6.4,5.1,2.200000000000003,8.5,22.9
2818,Accomack,Virginia,39424,26.0,33.3,76.2,15.4,21.9,5.7,12.7,30.900000000000006,19.8,28.5
2819,Albemarle,Virginia,90717,16.5,18.3,64.9,7.6,8.0,5.6,4.4,15.700000000000003,8.7,24.2
2824,Arlington,Virginia,195965,13.6,12.2,66.6,7.4,9.1,6.1,5.2,20.0,11.2,17.1
2825,Augusta,Virginia,69725,27.5,23.5,74.2,7.7,15.3,5.8,5.0,4.900000000000006,9.0,24.4
2827,Bedford,Virginia,65286,27.6,22.0,75.2,8.0,13.9,5.8,9.8,7.799999999999997,8.0,26.6
2838,Chesterfield,Virginia,288876,24.8,19.3,72.0,6.7,7.6,5.5,5.5,25.200000000000003,8.9,25.5
2841,Culpeper,Virginia,42530,24.2,30.4,79.4,9.2,17.5,5.6,8.3,19.099999999999994,9.2,29.6
2844,Dinwiddie,Virginia,25391,33.4,34.8,83.5,10.4,20.8,5.8,11.6,33.8,9.7,32.2
2846,Fairfax,Virginia,1006529,15.1,14.6,71.5,5.8,6.2,5.5,3.6,27.5,11.9,19.4
2847,Fauquier,Virginia,64997,22.2,22.2,67.8,5.8,10.3,5.6,7.5,11.5,7.3,32.6
2850,Franklin,Virginia,50345,29.2,20.9,83.5,11.5,19.5,5.8,7.5,9.799999999999997,10.2,25.0
2851,Frederick,Virginia,69123,21.2,19.4,70.9,6.7,14.3,5.6,8.6,5.799999999999997,7.9,20.7
2858,Halifax,Virginia,36284,32.0,31.8,77.7,16.3,25.2,5.7,11.7,39.0,13.2,42.4
2859,Hanover,Virginia,97426,21.7,18.0,72.8,5.3,8.9,5.6,5.8,11.900000000000006,6.9,23.1
2860,Henrico,Virginia,280581,22.7,22.2,72.1,7.9,9.0,5.6,5.7,33.900000000000006,8.9,24.0
2861,Henry,Virginia,56501,22.6,29.7,83.9,13.5,24.9,5.8,8.9,24.0,14.3,27.3
2863,Isle of Wight,Virginia,33417,28.1,22.5,77.8,9.3,16.3,5.7,6.3,26.200000000000003,9.2,22.4
2870,Loudoun,Virginia,255518,17.5,11.5,76.4,3.7,4.7,5.3,2.7,21.799999999999997,8.6,14.6
2875,Mecklenburg,Virginia,32529,26.4,32.6,84.4,15.3,23.1,5.9,7.4,39.1,14.4,27.3
2877,Montgomery,Virginia,84303,23.6,16.9,77.0,15.1,8.9,5.9,4.6,10.200000000000003,10.9,17.1
2886,Pittsylvania,Virginia,61854,30.9,32.0,80.1,12.4,23.0,5.8,10.6,24.799999999999997,10.9,32.2
2890,Prince William,Virginia,348588,23.5,21.9,71.8,6.1,6.8,5.2,7.3,29.900000000000006,10.2,24.0
2891,Pulaski,Virginia,35081,31.9,40.2,80.4,13.0,18.7,6.0,8.3,7.400000000000006,10.5,34.9
2894,Roanoke,Virginia,88172,19.2,20.3,70.3,6.9,9.9,5.8,9.4,7.599999999999994,6.4,30.9
2896,Rockingham,Virginia,71251,20.9,26.5,72.1,9.0,18.5,5.7,4.1,2.799999999999997,9.7,24.2
2897,Russell,Virginia,28949,29.8,29.9,76.9,16.7,26.7,5.9,7.7,1.2999999999999972,13.6,36.3
2902,Spotsylvania,Virginia,116549,21.3,22.7,73.7,6.0,10.3,5.4,6.3,18.400000000000006,8.7,21.8
2903,Stafford,Virginia,117874,23.3,21.9,78.7,5.0,7.0,5.3,4.8,21.599999999999994,8.8,23.3
2906,Tazewell,Virginia,44795,25.9,30.9,79.2,15.5,23.2,5.9,8.9,4.0,12.4,34.5
2908,Washington,Virginia,52085,24.1,30.2,77.8,12.2,19.7,5.9,8.9,2.5999999999999943,10.1,27.7
2910,Wise,Virginia,41997,31.4,32.8,79.5,19.4,25.5,5.8,14.6,6.5,13.8,34.2
2913,Alexandria City,Virginia,135337,15.9,18.6,67.6,8.8,9.8,5.9,7.6,29.299999999999997,12.6,18.4
2918,Chesapeake City,Virginia,218968,22.7,21.0,78.5,9.1,9.4,5.5,5.5,34.2,10.7,22.1
2921,Danville City,Virginia,46143,29.3,36.8,75.0,19.3,21.8,5.7,13.8,47.1,16.0,31.1
2928,Hampton City,Virginia,145579,23.8,24.5,75.6,13.1,9.3,5.6,6.9,51.8,13.4,24.6
2932,Lynchburg City,Virginia,66973,24.0,19.7,73.4,17.5,13.3,5.6,9.2,33.099999999999994,11.6,28.3
2936,Newport News City,Virginia,179899,26.0,21.5,75.4,14.0,9.6,5.2,8.5,48.0,15.3,24.7
2937,Norfolk City,Virginia,231954,24.9,23.0,75.1,19.8,12.5,5.4,6.6,50.8,17.7,26.5
2939,Petersburg City,Virginia,32604,37.4,31.8,80.2,18.5,20.6,5.5,9.7,80.3,18.1,31.6
2941,Portsmouth City,Virginia,100169,30.7,31.0,78.0,16.5,15.6,5.4,12.0,55.3,15.2,27.1
2943,Richmond City,Virginia,193777,24.8,26.0,69.6,20.2,16.0,5.6,8.2,59.2,16.9,26.6
2944,Roanoke City,Virginia,92631,21.0,30.1,77.8,16.9,16.6,5.7,8.7,30.200000000000003,14.4,28.1
2947,Suffolk City,Virginia,78994,26.1,25.8,80.4,11.4,14.9,5.5,6.9,44.7,10.3,27.0
2948,Virginia Beach City,Virginia,438415,19.5,19.8,75.3,8.0,6.1,5.4,5.1,28.5,11.9,20.6
2953,Asotin,Washington,21178,24.4,25.6,78.2,14.5,9.6,6.1,13.0,3.4000000000000057,13.2,34.2
2954,Benton,Washington,157950,22.9,18.8,78.9,10.1,9.5,5.8,6.7,6.599999999999994,13.7,23.8
2955,Chelan,Washington,69791,21.1,21.4,77.7,12.6,13.5,5.9,6.2,4.0,18.8,27.6
2956,Clallam,Washington,69689,22.4,21.0,73.0,11.9,10.4,6.4,6.3,9.099999999999994,12.1,27.8
2957,Clark,Washington,403766,24.8,16.4,76.2,10.5,7.9,5.8,5.9,9.799999999999997,11.0,24.1
2959,Cowlitz,Washington,97325,29.4,19.5,73.4,13.7,11.2,6.0,8.0,5.900000000000006,12.7,28.0
2960,Douglas,Washington,34977,20.1,19.3,79.6,11.9,13.7,5.8,5.1,4.099999999999994,18.5,24.5
2962,Franklin,Washington,63011,21.8,22.8,81.7,15.3,20.5,5.4,4.8,6.400000000000006,18.9,17.9
2964,Grant,Washington,81229,26.0,23.2,79.7,15.8,16.5,5.5,7.2,4.900000000000006,20.2,30.2
2965,Grays Harbor,Washington,70900,29.1,22.6,80.9,15.0,12.8,6.1,11.3,9.099999999999994,15.3,33.8
2966,Island,Washington,79252,22.9,13.5,69.4,8.3,5.4,6.1,5.2,10.099999999999994,11.6,21.6
2967,Jefferson,Washington,28666,16.8,12.2,70.7,11.0,6.3,6.6,6.1,6.200000000000003,12.6,29.8
2968,King,Washington,1793583,16.8,14.1,73.8,9.4,6.8,6.2,5.2,23.799999999999997,11.1,21.2
2969,Kitsap,Washington,240661,24.6,14.7,72.9,9.2,6.1,6.0,7.5,14.0,11.0,25.2
2970,Kittitas,Washington,36841,19.6,12.6,72.7,13.4,7.4,6.3,5.8,6.799999999999997,13.9,19.3
2972,Lewis,Washington,72449,27.2,21.6,77.5,13.5,13.0,6.0,5.6,4.099999999999994,14.9,24.2
2974,Mason,Washington,54359,26.0,22.6,75.0,11.9,11.3,6.2,10.1,8.5,12.6,33.9
