,CHSI_County_Name,CHSI_State_Name,Population_Size,Obesity,No_Exercise,Few_Fruit_Veg,Poverty,No_HS_Diploma,Major_Depression,Diabetes,Non-White,Uninsured,High_Blood_Pres
490,Muscogee,Georgia,185271,25.1,25.3,78.2,16.8,12.922151874821209,5.760750468233021,6.7,50.7,15.828165228233237,32.2
492,Oconee,Georgia,29748,15.6,24.8,75.4,7.1,8.46443458383757,5.889471561113352,5.3,9.299999999999997,8.928331316391018,18.0
494,Paulding,Georgia,112411,23.1,28.7,78.3,6.8,11.885847470443284,5.669373993648309,6.6,15.200000000000003,8.382631592993569,22.1
505,Richmond,Georgia,195769,27.7,30.6,77.8,18.6,13.48221628552018,5.780281862807697,9.3,56.3,17.417466503889788,28.7
521,Tift,Georgia,40793,30.3,33.3,79.8,18.1,19.895570318436988,5.8049175103571695,9.7,29.799999999999997,18.476209153531244,28.8
530,Walker,Georgia,63890,26.0,30.6,83.1,14.1,22.6232587259352,6.143371419627484,8.2,5.400000000000006,11.723274377836908,28.1
531,Walton,Georgia,75647,27.0,26.4,76.8,10.6,17.132206168122995,5.893161658757122,6.0,16.5,9.717503668354329,26.1
532,Ware,Georgia,34492,33.7,36.2,71.1,18.9,19.418995709149947,5.992693958019251,13.1,28.400000000000006,18.143337585527078,34.9
539,Whitfield,Georgia,90889,24.6,32.8,77.3,12.1,22.91036319026505,5.6662522417454255,8.0,6.700000000000003,16.65988183388529,28.3
544,Hawaii,Hawaii,167293,19.6,20.2,75.9,13.1,9.921514946829815,5.042649722343433,6.8,64.1,14.885261188453791,23.9
545,Honolulu,Hawaii,905266,17.8,19.0,77.1,10.5,10.13414841604567,5.1731756190998,6.9,77.1,11.810340827999726,23.9
547,Kauai,Hawaii,62640,17.4,17.3,77.0,10.5,11.12388250319285,5.095785440613026,7.0,66.1,12.972541507024266,26.2
548,Maui,Hawaii,139884,17.7,19.9,75.0,10.2,11.170684281261616,5.140687998627434,5.9,61.7,12.751994509736639,21.4
549,Ada,Idaho,344727,18.5,15.5,77.0,9.3,5.954857031796175,6.330806696313315,5.1,5.400000000000006,10.61042506099029,21.6
551,Bannock,Idaho,78155,23.7,17.5,80.0,13.5,7.387883052907683,6.135244066278549,7.0,6.5,15.685496769240611,22.1
552,Bear Lake,Idaho,6176,24.7,26.0,79.3,11.2,8.98639896373057,6.25,7.1,1.2000000000000028,18.150906735751295,27.8
553,Benewah,Idaho,9218,28.3,24.8,81.6,12.9,13.647211976567586,6.487307441961381,6.0,9.799999999999997,16.348448687350835,30.7
554,Bingham,Idaho,43739,25.8,22.9,78.4,12.9,11.118224010608381,5.857472736002195,8.2,8.900000000000006,20.224513591988842,23.1
555,Blaine,Idaho,21166,9.7,11.2,69.3,6.3,6.89313049229897,6.623830671832184,1.9,2.799999999999997,12.647642445431353,20.3
557,Bonner,Idaho,40908,19.1,20.2,76.6,13.4,10.024933998239954,6.685733841791337,5.6,3.0,15.175515791532218,28.8
558,Bonneville,Idaho,91856,21.1,18.4,81.1,11.6,7.325596585960634,6.033356558090925,7.1,3.4000000000000057,14.256009406026823,21.4
559,Boundary,Idaho,10619,20.0,21.2,76.8,13.8,13.080327714474056,6.375364911950278,4.9,3.9000000000000057,18.739994349750447,18.3
562,Canyon,Idaho,164593,23.9,22.7,80.3,13.5,14.41555837733075,6.005723208155875,7.5,4.200000000000003,15.635537355780624,21.6
563,Caribou,Idaho,7131,22.5,24.5,78.5,10.0,8.427990464170524,6.226335717290703,9.7,0.7999999999999972,16.028607488430797,22.0
564,Cassia,Idaho,21324,21.5,24.6,76.0,14.6,13.402738698180455,5.871318701932095,6.6,2.4000000000000057,24.277809041455637,21.1
566,Clearwater,Idaho,8373,22.5,21.3,77.4,12.8,14.570643735817509,6.903141048608623,8.5,3.700000000000003,15.418607428639675,35.3
568,Elmore,Idaho,28634,26.7,21.8,81.1,11.7,7.833344974505832,6.1360620241670745,4.5,8.599999999999994,17.433819934343788,29.1
569,Franklin,Idaho,12371,17.7,19.8,82.8,9.7,6.652655403766874,5.739228841645785,5.3,0.9000000000000057,18.29278150513297,18.3
570,Fremont,Idaho,12242,19.8,24.1,81.9,13.2,11.672929259924848,5.954909328541088,7.7,2.0,22.847573925829114,29.6
571,Gem,Idaho,16273,26.0,23.4,77.4,11.8,13.513181343329443,6.4093897867633505,8.6,2.5999999999999943,16.874577521047133,30.0
572,Gooding,Idaho,14461,26.0,29.7,82.1,11.7,17.21872622916811,6.1544844754857895,8.6,2.0,22.1907198672291,31.9
573,Idaho,Idaho,15697,20.1,26.3,75.8,15.0,11.804803465630375,6.721029496082053,4.9,4.900000000000006,16.00942855322673,28.9
574,Jefferson,Idaho,21580,25.0,24.0,80.8,11.0,8.734939759036145,5.829471733086191,7.5,2.200000000000003,19.295644114921224,24.1
575,Jerome,Idaho,19638,22.3,27.3,78.4,12.9,15.205214380283124,6.024035034117527,7.7,2.5999999999999943,21.875954781545982,23.3
576,Kootenai,Idaho,127668,20.9,18.1,79.0,10.4,8.401478835730176,6.426825829495253,6.2,3.5999999999999943,12.909264655199424,22.8
577,Latah,Idaho,34714,16.5,13.5,77.6,14.0,5.1362562654836665,6.642853027596934,4.0,5.900000000000006,13.519041308981967,19.6
578,Lemhi,Idaho,7909,22.6,20.8,73.5,13.4,12.277152610949551,6.701226450878746,6.5,1.7000000000000028,20.697939056770768,23.8
581,Madison,Idaho,30975,19.3,16.1,78.8,15.5,4.577885391444713,5.678773204196933,3.2,2.700000000000003,17.155770782889427,13.3
582,Minidoka,Idaho,19014,25.9,26.6,79.7,13.3,15.888292836857051,6.053434311559903,5.3,2.799999999999997,23.277584937414534,25.1
583,Nez Perce,Idaho,37931,24.6,21.3,78.2,11.8,9.794099812818011,6.619915109013736,7.2,8.400000000000006,12.865466241332946,28.7
585,Owyhee,Idaho,11073,29.4,34.1,84.9,16.2,20.111984105481802,6.11397092025648,3.9,5.0,26.406574550708932,33.2
586,Payette,Idaho,22197,26.7,23.7,78.3,13.4,16.033698247510923,6.153984772717034,8.2,3.5,18.187142406631526,34.5
587,Power,Idaho,7753,28.7,26.3,74.7,14.5,15.078034309299627,5.97188185218625,5.7,4.0,22.09467302979492,25.6
588,Shoshone,Idaho,13157,26.0,24.3,81.2,16.6,15.91548225279319,6.749258949608573,7.8,3.200000000000003,16.926350991867448,37.4
589,Teton,Idaho,7467,17.8,10.2,74.4,9.0,7.794294897549217,5.946163117717959,5.3,1.7000000000000028,18.173295835007366,16.5
590,Twin Falls,Idaho,69419,21.8,24.2,77.1,12.7,11.858424926893214,6.2893444157939475,5.7,3.0999999999999943,16.08349299183221,27.5
592,Washington,Idaho,10098,29.0,27.7,75.7,13.8,15.616953852247969,6.427015250544662,8.4,2.9000000000000057,20.162408397702517,28.5
593,Adams,Illinois,67040,26.3,29.0,77.5,11.2,10.920346062052506,5.457935560859188,7.8,4.799999999999997,9.11843675417661,26.1
598,Bureau,Illinois,35330,22.0,24.1,81.0,8.6,10.891593546560996,5.479762241720917,8.4,1.9000000000000057,11.57656382677611,20.0
602,Champaign,Illinois,184905,19.0,22.4,70.9,12.6,5.102079446202104,5.482274681593251,5.8,21.299999999999997,10.726048511397744,21.1
608,Cook,Illinois,5303683,22.0,27.8,76.8,14.5,14.478693390988864,5.295244832694563,7.1,33.400000000000006,16.081881213488817,23.0
611,DeKalb,Illinois,97665,23.5,20.4,79.4,9.3,7.038345364255363,5.456407105923309,5.0,9.200000000000003,10.041468284441715,19.3
614,DuPage,Illinois,929113,17.4,21.7,71.5,5.9,6.574873024056277,5.310010730664623,5.2,15.200000000000003,9.868659678639736,19.5
629,Henry,Illinois,50591,20.7,23.9,81.2,8.3,10.578956731434445,5.51283825186298,6.2,2.5999999999999943,10.043288331916745,15.7
637,Kane,Illinois,482113,22.6,26.9,81.5,7.4,12.130558603480928,5.063750614482497,5.6,10.099999999999994,11.630675795923363,20.4
638,Kankakee,Illinois,107972,28.1,22.5,75.2,11.3,12.892231319230913,5.288408105805209,7.5,17.400000000000006,11.755825584410772,25.4
640,Knox,Illinois,53309,22.4,22.7,76.6,12.7,12.536344707272692,5.590050460522614,9.7,9.400000000000006,11.604044345232513,26.2
641,Lake,Illinois,702682,20.8,20.9,74.9,6.9,8.341468829427821,5.125362539527126,5.3,14.099999999999994,10.532929547078194,22.1
642,La Salle,Illinois,112604,24.1,27.9,72.2,10.2,12.545735497850877,5.458065432844304,8.2,3.200000000000003,10.313132748392597,29.1
648,McHenry,Illinois,303990,21.3,21.1,73.0,4.5,6.899240106582454,5.20214480739498,4.9,4.5,8.94897858482187,19.1
649,McLean,Illinois,159013,20.9,19.4,79.2,9.4,5.392011973863772,5.424084823253445,6.1,10.700000000000003,9.373447453981749,19.0
650,Macon,Illinois,110167,23.7,25.7,75.3,13.5,11.110405112238691,5.414507066544428,8.4,17.200000000000003,10.675610663810398,24.2
652,Madison,Illinois,264309,28.0,24.3,77.8,10.6,10.396921784729237,5.449682000991264,7.1,9.799999999999997,10.610308389044642,23.6
663,Ogle,Illinois,54290,27.2,20.0,80.6,8.0,11.348314606741573,5.417203904954872,7.9,2.299999999999997,10.777307054706208,24.1
664,Peoria,Illinois,182328,24.1,28.7,84.8,13.4,10.425167829406345,5.326115571936291,7.4,21.299999999999997,11.723377649072003,23.5
673,Rock Island,Illinois,147808,26.1,24.3,76.1,11.6,11.668515912535181,5.46519809482572,8.5,10.900000000000006,12.675227321931153,27.9
674,St. Clair,Illinois,260067,29.7,30.9,81.0,14.5,12.228002783897995,5.278255218847451,9.2,32.2,12.276836353708852,31.6
676,Sangamon,Illinois,192789,24.0,25.5,73.4,10.1,8.040915197443837,5.439107002992909,11.0,13.200000000000003,10.280669540274602,27.9
681,Stephenson,Illinois,47965,22.0,18.3,82.5,10.2,10.830814135306994,5.449807151047639,8.7,10.400000000000006,10.305431043469197,24.9
682,Tazewell,Illinois,129999,21.3,23.4,82.3,8.1,10.274694420726313,5.517734751805784,6.1,2.5,7.3046715743967265,23.6
684,Vermilion,Illinois,82344,31.8,31.2,84.3,14.0,14.341057029048867,5.4053725833090445,9.0,12.900000000000006,12.557077625570775,29.2
691,Will,Illinois,642813,23.6,23.9,83.1,6.7,8.196162803179153,5.159665408135803,5.2,15.799999999999997,8.88703246511816,22.0
693,Winnebago,Illinois,288695,25.8,25.3,76.3,12.3,12.219123988984915,5.327421673392334,9.3,15.0,11.203519285058626,27.5
696,Allen,Indiana,344006,23.8,21.4,79.6,10.2,9.028330901205212,6.453957198420958,5.9,15.599999999999994,11.224222833322676,25.4
697,Bartholomew,Indiana,73540,21.1,22.9,80.8,8.3,10.756051128637477,6.626325809083491,5.2,5.599999999999994,8.959749796029373,20.2
700,Boone,Indiana,52061,23.1,23.7,74.4,5.8,7.5584410595263245,6.580741822093314,6.1,2.799999999999997,5.537734580588157,29.9
703,Cass,Indiana,40130,21.1,29.4,77.4,9.7,11.97109394467979,6.663344131572389,4.1,3.200000000000003,13.396461500124596,19.7
704,Clark,Indiana,101592,22.2,26.3,79.9,9.4,13.539451925348454,6.7741554453106545,8.7,9.5,10.450626033545948,28.6
709,Dearborn,Indiana,49082,18.7,28.5,78.5,6.8,11.90253045923149,6.656207978484985,4.7,2.0,7.169634489222118,23.9
711,De Kalb,Indiana,41659,28.1,24.3,74.9,7.0,9.889819726829737,6.531601814733912,6.1,1.7000000000000028,8.960848796178498,20.2
712,Delaware,Indiana,116362,28.3,21.5,76.1,13.4,11.276017944002339,6.876815455217339,8.8,8.900000000000006,11.151406816658358,25.3
713,Dubois,Indiana,40858,19.9,25.0,82.3,5.6,12.996230848303883,6.637622986930344,6.2,1.0,6.877478094865143,23.7
714,Elkhart,Indiana,195362,25.2,26.2,77.0,9.5,15.143681985237661,6.384046027374822,5.5,8.400000000000006,12.616066584084928,27.7
716,Floyd,Indiana,71997,21.9,24.1,76.8,9.2,11.772712751920219,6.715557592677472,6.3,6.900000000000006,9.37400169451505,26.4
721,Grant,Indiana,70557,33.2,27.1,80.4,12.5,13.455787519310627,6.770412574230764,8.7,9.5,13.051858780843856,34.5
723,Hamilton,Indiana,240685,20.0,16.4,76.3,3.6,3.62008434260548,6.3605957994889595,4.8,8.099999999999994,6.639798907285456,18.6
724,Hancock,Indiana,63138,20.7,24.3,82.7,5.0,8.079128258734833,6.694858880547372,6.5,3.5,7.809876777851691,18.8
725,Harrison,Indiana,36827,28.9,28.0,82.8,8.1,13.229424063866185,6.783066771662096,7.7,1.5999999999999943,8.21679745838651,18.6
726,Hendricks,Indiana,127483,23.4,22.1,74.1,4.6,7.478644211385048,6.639316614764322,5.2,6.099999999999994,6.382811825890511,26.1
728,Howard,Indiana,84977,25.8,23.6,79.1,10.3,11.117125810513432,6.655918660343387,9.2,9.799999999999997,11.871447568165504,28.6
730,Jackson,Indiana,42237,25.1,28.9,83.0,8.8,13.49527665317139,6.681345739517484,7.4,2.0999999999999943,10.637592632052465,27.1
735,Johnson,Indiana,128436,22.5,25.4,81.6,7.0,9.296458936746706,6.617303559749603,6.3,3.0,8.647886885296957,23.7
737,Kosciusko,Indiana,76072,24.0,24.4,73.3,7.5,11.899253338942055,6.560889683457777,8.2,2.299999999999997,11.943947838889473,28.7
739,Lake,Indiana,493297,28.7,29.2,79.0,12.7,12.425374571505603,6.5644023782832654,8.1,28.700000000000003,14.612900544702278,27.5
740,La Porte,Indiana,110512,25.6,28.3,79.8,9.9,13.06645432170262,6.7992616186477495,8.0,12.299999999999997,11.672940495149849,30.5
741,Lawrence,Indiana,46403,28.7,34.0,80.7,9.7,15.656315324440232,6.831454862832144,11.5,1.7999999999999972,10.113570243303235,31.7
742,Madison,Indiana,130412,27.1,28.3,77.8,11.0,13.496457381222587,6.8130233414103,8.4,9.700000000000003,10.788884458485414,30.1
743,Marion,Indiana,863133,24.3,26.3,78.4,12.5,11.854140671252287,6.505718122236086,7.5,29.299999999999997,13.176300755503497,25.4
744,Marshall,Indiana,46945,26.0,27.7,70.3,7.5,13.010970284375334,6.526786665246565,5.7,2.0999999999999943,10.559164980296092,20.4
746,Miami,Indiana,35620,27.6,23.9,79.0,10.0,12.156092083099383,6.712521055586749,9.0,5.400000000000006,11.715328467153284,27.7
747,Monroe,Indiana,121407,18.7,18.2,80.8,12.4,6.452675710626241,7.076198242275981,7.3,9.5,10.774502293936923,23.5
748,Montgomery,Indiana,38239,23.3,29.3,76.4,9.2,9.411857004628782,6.692120609848584,7.8,2.200000000000003,9.071889955281257,22.9
749,Morgan,Indiana,69778,26.5,27.1,78.7,7.8,12.744704634698614,6.641061652669896,6.5,1.5999999999999943,8.719080512482444,26.3
751,Noble,Indiana,47448,30.0,31.9,79.9,8.1,14.43474962063733,6.4575956836958355,8.6,1.5999999999999943,12.072163210251222,26.5
758,Porter,Indiana,157772,24.0,24.3,73.9,6.8,7.628096240144005,6.76038840858961,5.6,4.400000000000006,10.312349466318485,22.2
759,Posey,Indiana,26852,20.6,26.5,78.3,7.6,10.390287501862058,6.759273052286609,10.9,1.9000000000000057,7.139133025472963,19.0
765,St. Joseph,Indiana,266160,22.8,26.2,75.5,11.8,10.92087466185753,6.550946798917943,8.1,16.0,12.412082957619477,26.7
770,Steuben,Indiana,33773,25.0,21.2,83.4,8.1,10.212299766085335,6.712462618067687,5.9,1.7999999999999972,10.564652236994048,13.8
773,Tippecanoe,Indiana,153875,20.7,21.1,77.9,11.9,6.735987002437042,6.815272136474411,5.0,9.5,11.32152721364744,19.6
776,Vanderburgh,Indiana,173187,27.3,24.0,80.8,11.8,11.040667024661206,6.770138636271776,9.0,11.0,9.457984721716988,27.5
778,Vigo,Indiana,102592,25.3,27.5,84.6,13.7,12.078914535246414,6.7880536494073604,10.8,9.200000000000003,12.290432002495322,36.5
781,Warrick,Indiana,56362,27.1,24.8,74.4,5.8,9.114296866683226,6.724388772577268,7.0,3.0,7.458926226890458,30.6
783,Wayne,Indiana,69192,26.6,29.3,79.1,11.7,14.638975604116084,6.7984738120013875,9.0,7.400000000000006,12.31500751531969,25.9
787,Adair,Iowa,7859,28.0,25.0,81.6,8.5,8.843364295711922,5.904059040590406,6.1,0.7999999999999972,9.02150400814353,25.9
789,Allamakee,Iowa,14709,16.7,23.1,78.1,9.2,12.971650010197838,5.758379223604596,2.9,1.0,11.795499354136924,18.7
790,Appanoose,Iowa,13666,25.3,37.3,83.2,13.6,13.0396604712425,5.795404653885555,8.0,1.5,12.015220254646568,29.7
792,Benton,Iowa,27000,25.7,29.7,81.5,6.5,8.248148148148147,5.666666666666666,5.4,0.9000000000000057,5.174074074074074,28.2
793,Black Hawk,Iowa,125891,23.5,22.9,78.7,11.5,8.617772517495293,5.787546369478358,6.6,10.400000000000006,8.049820876790239,24.7
794,Boone,Iowa,26602,23.2,26.0,80.3,7.6,7.634764303435832,5.7777610705961955,6.2,1.4000000000000057,5.849184271859259,24.8
795,Bremer,Iowa,23677,20.2,19.0,74.9,6.3,8.071123875490983,5.777759006630907,3.6,1.5999999999999943,5.1780208641297465,22.0
796,Buchanan,Iowa,21019,29.7,32.1,81.5,8.8,10.181264570150816,5.528331509586565,4.6,1.4000000000000057,9.453351729387697,24.1
797,Buena Vista,Iowa,20151,25.1,21.2,75.0,9.5,11.979554364547665,5.577886953501067,10.9,6.0,11.319537491935884,29.8
798,Butler,Iowa,15072,20.7,21.2,81.2,7.9,12.665870488322717,5.83864118895966,4.6,0.7000000000000028,5.453821656050955,29.1
799,Calhoun,Iowa,10443,21.2,22.0,81.7,9.9,10.648281145264772,5.975294455616202,4.3,1.5,8.943790098630663,31.7
800,Carroll,Iowa,21034,20.9,25.7,83.5,7.6,11.172387562993249,5.690786345916136,6.2,1.2000000000000028,6.047351906437197,23.2
801,Cass,Iowa,14219,23.3,24.3,75.3,10.4,10.085097404880795,5.886489907869752,8.4,1.0,9.627962585273226,28.0
802,Cedar,Iowa,18254,25.2,26.3,75.6,5.8,8.628245863920236,5.779555165991016,7.1,1.4000000000000057,4.766078667689273,26.4
803,Cerro Gordo,Iowa,44645,24.4,21.5,82.2,9.0,9.02676671519767,5.78564228917012,6.1,3.0,7.720909396348976,23.5
804,Cherokee,Iowa,12237,21.3,24.3,79.5,8.1,8.9646155103375,5.867451172673041,5.7,1.2999999999999972,8.670425757947209,27.2
805,Chickasaw,Iowa,12563,26.9,29.6,85.9,7.8,11.430390830215712,5.7231552973015996,6.1,0.7000000000000028,6.2246278755074425,22.8
806,Clarke,Iowa,9161,24.8,28.3,85.8,9.5,10.6756904268093,5.654404540988975,9.5,1.2999999999999972,11.581705054033401,30.9
807,Clay,Iowa,16897,23.4,18.4,83.8,8.4,8.480795407468781,5.793927916198141,5.3,1.4000000000000057,6.492276735515181,28.2
808,Clayton,Iowa,18337,26.0,23.0,76.9,8.7,12.193924851393358,5.786115504171893,5.4,0.7999999999999972,9.810765119703332,25.6
809,Clinton,Iowa,49717,26.6,21.9,79.8,10.4,9.898022809099503,5.714343182412454,10.4,4.099999999999994,8.902387513325422,31.8
811,Dallas,Iowa,51762,18.8,23.4,76.6,5.2,6.906611027394614,5.652795487036823,6.0,3.5999999999999943,6.943317491596152,22.5
814,Delaware,Iowa,18025,22.7,23.0,80.2,8.2,10.008321775312066,5.61997226074896,5.8,0.5999999999999943,8.183079056865465,29.3
815,Des Moines,Iowa,40810,24.8,28.3,78.0,11.4,9.943641264395982,5.704484195050233,7.0,5.900000000000006,9.419259985297721,28.5
816,Dickinson,Iowa,16687,25.0,19.7,74.2,6.5,7.922334751603044,5.962725474920597,6.4,0.9000000000000057,5.435368850002996,24.3
817,Dubuque,Iowa,91631,25.1,19.4,79.5,8.4,9.80999879953291,5.6269166548438845,6.1,3.0999999999999943,5.857188069539784,24.4
819,Fayette,Iowa,21298,22.8,33.0,85.5,10.8,10.50802892290356,5.784580711803925,6.3,1.7999999999999972,10.132406798760448,23.0
820,Floyd,Iowa,16443,31.6,29.4,72.4,9.5,9.864379979322509,5.753208052058627,7.9,1.9000000000000057,8.459526850331448,27.3
821,Franklin,Iowa,10732,20.7,25.5,80.8,8.1,11.330600074543423,5.758479314200522,6.0,1.0999999999999943,9.69996272828923,20.4
822,Fremont,Iowa,7759,32.5,32.4,85.2,9.3,10.581260471710271,5.748163423121536,6.3,1.0999999999999943,9.459981956437685,33.7
825,Guthrie,Iowa,11547,25.5,21.4,89.1,8.3,10.253745561617736,5.828353684939811,2.8,0.5,7.447821945093963,22.5
826,Hamilton,Iowa,16209,26.7,31.8,80.3,7.2,8.91480041952002,5.731383799123944,11.0,3.0,7.717934480843976,27.5
827,Hancock,Iowa,11786,21.9,22.3,81.7,6.8,9.93551671474631,5.778041744442559,9.1,1.0999999999999943,8.001018157135585,26.1
828,Hardin,Iowa,18003,27.5,26.4,81.4,8.7,9.8816863856024,5.7545964561461975,8.4,1.5,9.192912292395713,27.7
829,Harrison,Iowa,15884,30.8,33.4,79.8,8.6,10.469654998740872,5.716444220599345,8.8,1.0,7.926215059179048,31.2
830,Henry,Iowa,20246,31.0,27.6,76.8,9.1,9.572261187395041,5.788797787217228,8.4,4.900000000000006,7.858342388619974,25.0
834,Iowa,Iowa,16055,28.7,31.9,76.6,6.1,8.950482715664902,5.674244783556524,8.2,0.7999999999999972,4.26658361881034,25.1
835,Jackson,Iowa,20335,23.4,24.4,81.2,9.9,12.923530858126384,5.758544381608065,8.8,1.0,9.643471846569954,24.2
836,Jasper,Iowa,37674,28.7,25.4,85.0,7.4,9.284917980570155,5.7572861920688005,8.1,2.700000000000003,5.664383925253491,24.8
838,Johnson,Iowa,117067,16.1,13.2,77.4,10.7,3.704716102744582,5.847933234814252,3.9,9.5,8.100489463298794,15.9
841,Kossuth,Iowa,16142,22.5,27.8,75.2,9.1,10.166026514682196,5.798537975467724,4.3,0.9000000000000057,8.734977078428944,23.1
842,Lee,Iowa,36705,23.2,27.8,85.3,11.2,11.655087862689006,5.77305544203787,8.8,4.900000000000006,10.164827680152568,22.1
843,Linn,Iowa,198903,21.5,19.9,81.9,7.8,6.328712990754287,5.597703403166367,6.2,6.299999999999997,6.410159726097646,23.5
846,Lyon,Iowa,11750,17.6,21.7,79.8,7.3,14.229787234042554,5.540425531914893,4.8,0.9000000000000057,7.548936170212767,25.1
847,Madison,Iowa,15158,26.1,28.1,79.4,6.8,8.411399920833883,5.62739147644808,3.8,1.0999999999999943,6.60377358490566,20.1
848,Mahaska,Iowa,22364,20.5,30.5,88.5,10.5,11.612412806295833,5.665355034877482,5.1,3.0999999999999943,7.436057950277231,24.5
849,Marion,Iowa,32984,22.7,25.4,81.4,7.8,10.680936211496483,5.690637885035168,7.2,2.0999999999999943,5.087315061848169,28.0
850,Marshall,Iowa,39418,27.9,28.7,81.5,10.6,12.037647775128114,5.63448170886397,6.9,3.5999999999999943,11.497285504084429,25.4
